split	entry	label	reason
deeppbs_train2_contactalign	6od5_A_ITF2_HUMAN.H11MO.0.C.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue F:12 has no base heavy atoms.
deeppbs_train2_contactalign	6od5_C_ITF2_HUMAN.H11MO.0.C.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue F:12 has no base heavy atoms.
deeppbs_train2_contactalign	6od5_B_MA0830.2.jaspar.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue F:12 has no base heavy atoms.
deeppbs_train2_contactalign	3a5t_B_MAFG_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 16.
deeppbs_train2_contactalign	3a5t_A_MAFG_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 16.
deeppbs_train2_contactalign	7n5s_A_MA0750.2.jaspar.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue Y:14 has no base heavy atoms.
deeppbs_train2_contactalign	5t00_A_MA1930.1.jaspar.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 30.
deeppbs_train2_contactalign	6xwh_C_MA0115.1.jaspar.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train2_contactalign	2xsd_C_PO3F1_MOUSE.H11MO.0.C.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue B:212 has no base heavy atoms.
deeppbs_train3_contactalign	5wc9_E_MA0784.2.jaspar.npz	missing_dna_base_atoms	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 163, in _select_contact_constrained_alignment |     labels = _compute_contact_labels( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in _compute_contact_labels |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 104, in <listcomp> |     slot_base_coords = [base_heavy_atom_coords(dna[idx]) for idx in slot_to_dna_index] |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/pdb.py", line 133, in base_heavy_atom_coords |     raise ValueError(f"DNA residue {residue.residue_id} has no base heavy atoms.") | ValueError: DNA residue C:190 has no base heavy atoms.
deeppbs_train3_contactalign	4rbo_D_NANOG_HUMAN.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 13.
deeppbs_train3_contactalign	4rbo_A_NANOG_HUMAN.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 13.
deeppbs_train3_contactalign	6b0r_D_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train3_contactalign	6b0r_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train3_contactalign	2jp9_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train3_contactalign	2jpa_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train3_contactalign	6b0p_A_WT1_HUMAN.H11MO.0.C.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 18.
deeppbs_train3_contactalign	6l6q_A_NR4A2_HUMAN.H11MO.0.C.npz	pdb_download_fail	<HTTPError 500: 'Internal Server Error'>
deeppbs_train3_contactalign	6l6q_B_NR4A2_HUMAN.H11MO.0.C.npz	pdb_download_fail	<HTTPError 500: 'Internal Server Error'>
deeppbs_train3_contactalign	3wu1_A_RUNX1_MOUSE.H11MO.0.A.npz	pdb_download_fail	<HTTPError 500: 'Internal Server Error'>
deeppbs_train3_contactalign	3exj_A_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
deeppbs_train3_contactalign	3exj_B_P53_MOUSE.H11MO.0.A.npz	dna_shorter_than_pwm	Traceback (most recent call last): |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 196, in _run_module_as_main |     return _run_code(code, main_globals, None, |   File "/home/dangqi/miniconda3/envs/rbe/lib/python3.10/runpy.py", line 86, in _run_code |     exec(code, run_globals) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 365, in <module> |     main() |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 361, in main |     process_complex(build_argparser().parse_args()) |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 204, in process_complex |     slot_to_dna_index, alignment_meta = _parse_slot_to_dna_index( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 57, in _parse_slot_to_dna_index |     _select_contact_constrained_alignment( |   File "/mnt/data1/home_bak/dangqi/residue-base-energy/src/rbe/data/process_complex.py", line 159, in _select_contact_constrained_alignment |     raise ValueError(f"No selected DNA chain is long enough for PWM length {motif_len}.") | ValueError: No selected DNA chain is long enough for PWM length 17.
